"creelID","Region","FishingMode","site_method","species","species_group"
"UG_upper_gresham_20220604_creel_9","Rural","Boat","Rural Boat","black_crappie","Panfish"
"FI_lussier_county_park_20220604_creel_7","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220604_creel_7","Inland","Boat","Inland Boat","green_sunfish","Panfish"
"FI_lussier_county_park_20220604_creel_7","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"UG_upper_gresham_20220604_creel_12","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"UG_upper_gresham_20220604_creel_12","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"UG_upper_gresham_20220604_creel_4","Rural","Boat","Rural Boat","bluegill","Panfish"
"FI_lussier_county_park_20220604_creel_3",NA,NA,NA,"northern_pike","Gamefish"
"FI_lussier_county_park_20220604_creel_3",NA,NA,NA,"largemouth_bass","Gamefish"
"FI_lussier_county_park_20220604_creel_6","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"UG_upper_gresham_20220604_creel_2","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"UG_upper_gresham_20220604_creel_2","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_1","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_1","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_1","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_1","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_1","Inland","Boat","Inland Boat","black_crappie","Panfish"
"FI_lussier_county_park_20220605_creel_11","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"FI_lussier_county_park_20220605_creel_11","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220605_creel_10","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"FI_lussier_county_park_20220605_creel_10","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"NT_north_twin_20220605_creel_1","Rural","Boat","Rural Boat","walleye","Gamefish"
"FI_lussier_county_park_20220605_creel_8","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"FI_lussier_county_park_20220605_creel_8","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220605_creel_12",NA,NA,NA,"largemouth_bass","Gamefish"
"FI_lussier_county_park_20220605_creel_12",NA,NA,NA,"bluegill","Panfish"
"FI_lussier_county_park_20220605_creel_3","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220605_creel_13","Inland","Shore","Inland Shore","bluegill","Panfish"
"NT_north_twin_20220605_creel_3","Rural","Boat","Rural Boat","walleye","Gamefish"
"NT_north_twin_20220605_creel_3","Rural","Boat","Rural Boat","bluegill","Panfish"
"NT_north_twin_20220605_creel_2","Rural","Boat","Rural Boat","walleye","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_4","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_4","Inland","Boat","Inland Boat","rock_bass","Panfish"
"MD_governor_nelson_state_park_20220606_creel_5","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220606_creel_5","Inland","Boat","Inland Boat","black_crappie","Panfish"
"BO_boulder_20220606_creel_6","Rural","Boat","Rural Boat","walleye","Gamefish"
"BO_boulder_20220606_creel_3","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"BO_boulder_20220606_creel_3","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"BO_boulder_20220606_creel_5",NA,NA,NA,"smallmouth_bass","Gamefish"
"BO_boulder_20220606_creel_7","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"DS_deerskin_20220609_creel_1","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"DS_deerskin_20220609_creel_1","Rural","Boat","Rural Boat","walleye","Gamefish"
"DS_deerskin_20220609_creel_1","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"DS_deerskin_20220609_creel_3","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"DS_deerskin_20220609_creel_3","Rural","Boat","Rural Boat","bluegill","Panfish"
"UM_lottes_park_20220610_creel_6","Inland","Boat","Inland Boat","bluegill","Panfish"
"UM_lottes_park_20220610_creel_6","Inland","Boat","Inland Boat","black_crappie","Panfish"
"UM_lottes_park_20220610_creel_7","Inland","Boat","Inland Boat","bluegill","Panfish"
"UM_lottes_park_20220610_creel_7","Inland","Boat","Inland Boat","green_sunfish","Panfish"
"UM_lottes_park_20220610_creel_1","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"UM_lottes_park_20220610_creel_1","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"UM_lottes_park_20220610_creel_3","Inland","Shore","Inland Shore","bluegill","Panfish"
"UM_lottes_park_20220610_creel_4","Inland","Boat","Inland Boat","bluegill","Panfish"
"ST_south_twin_20220611_creel_3","Rural","Boat","Rural Boat","bluegill","Panfish"
"ST_south_twin_20220611_creel_3","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"ST_south_twin_20220611_creel_1","Rural","Boat","Rural Boat","walleye","Gamefish"
"ST_south_twin_20220611_creel_1","Rural","Boat","Rural Boat","rock_bass","Panfish"
"ST_south_twin_20220611_creel_1","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"ST_south_twin_20220611_creel_2","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"ML_brittingham_boats_20220611_creel_3",NA,NA,NA,"bluegill","Panfish"
"ML_brittingham_boats_20220611_creel_9","Inland","Shore","Inland Shore","muskellunge","Gamefish"
"ML_brittingham_boats_20220611_creel_9","Inland","Shore","Inland Shore","northern_pike","Gamefish"
"ML_brittingham_boats_20220611_creel_9","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"EA_eagle_20220612_creel_11","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"EA_eagle_20220612_creel_5","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"EA_eagle_20220612_creel_5","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"EA_eagle_20220612_creel_6","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"EA_eagle_20220612_creel_1","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"EA_eagle_20220612_creel_3","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"EA_eagle_20220612_creel_7","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"EA_eagle_20220612_creel_8","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"AQ_allequash_20220614_creel_6","Rural","Boat","Rural Boat","black_crappie","Panfish"
"AQ_allequash_20220614_creel_3","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"AQ_allequash_20220614_creel_3","Rural","Boat","Rural Boat","bluegill","Panfish"
"AQ_allequash_20220614_creel_3","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"AQ_allequash_20220614_creel_1","Rural","Boat","Rural Boat","bluegill","Panfish"
"AQ_allequash_20220614_creel_1","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"AQ_allequash_20220614_creel_4","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"AQ_allequash_20220614_creel_4","Rural","Boat","Rural Boat","bluegill","Panfish"
"AQ_allequash_20220614_creel_2","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"AQ_allequash_20220614_creel_2","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"AQ_allequash_20220614_creel_2","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"AQ_allequash_20220614_creel_5","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"AQ_allequash_20220614_creel_5","Rural","Boat","Rural Boat","walleye","Gamefish"
"AQ_allequash_20220614_creel_5","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"AQ_allequash_20220614_creel_5","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"AQ_allequash_20220614_creel_5","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","walleye","Gamefish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","muskellunge","Gamefish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","northern_pike","Gamefish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","smallmouth_bass","Gamefish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","bluegill","Panfish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","yellow_perch","Panfish"
"KE_fish_camp_20220616_creel_3","Inland","Shore","Inland Shore","black_crappie","Panfish"
"LJ_little_john_20220616_creel_1","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"LJ_little_john_20220616_creel_1","Rural","Boat","Rural Boat","bluegill","Panfish"
"LJ_little_john_20220616_creel_1","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"LJ_little_john_20220616_creel_2","Rural","Boat","Rural Boat","walleye","Gamefish"
"LJ_little_john_20220616_creel_2","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"LJ_little_john_20220616_creel_2","Rural","Boat","Rural Boat","bluegill","Panfish"
"LJ_little_john_20220616_creel_7","Rural","Boat","Rural Boat","bluegill","Panfish"
"LJ_little_john_20220616_creel_7","Rural","Boat","Rural Boat","walleye","Gamefish"
"LJ_little_john_20220616_creel_7","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"LJ_little_john_20220616_creel_7","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"LJ_little_john_20220616_creel_7","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"KE_fish_camp_20220616_creel_6","Inland","Boat","Inland Boat","walleye","Gamefish"
"KE_fish_camp_20220616_creel_6","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"KE_fish_camp_20220616_creel_6","Inland","Boat","Inland Boat","bluegill","Panfish"
"KE_fish_camp_20220616_creel_6","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"KE_fish_camp_20220616_creel_6","Inland","Boat","Inland Boat","black_crappie","Panfish"
"LJ_little_john_20220616_creel_4","Rural","Boat","Rural Boat","walleye","Gamefish"
"LJ_little_john_20220616_creel_4","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"LJ_little_john_20220616_creel_4","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"KE_fish_camp_20220616_creel_11","Inland","Boat","Inland Boat","walleye","Gamefish"
"KE_fish_camp_20220616_creel_11","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"KE_fish_camp_20220616_creel_9","Inland","Boat","Inland Boat","walleye","Gamefish"
"KE_fish_camp_20220616_creel_9","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"KE_fish_camp_20220616_creel_9","Inland","Boat","Inland Boat","bluegill","Panfish"
"LJ_little_john_20220616_creel_3","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"KE_fish_camp_20220616_creel_10","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"KE_fish_camp_20220616_creel_10","Inland","Boat","Inland Boat","bluegill","Panfish"
"KE_fish_camp_20220616_creel_1","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"KE_fish_camp_20220616_creel_1","Inland","Boat","Inland Boat","bluegill","Panfish"
"KE_fish_camp_20220616_creel_1","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"KE_fish_camp_20220616_creel_8","Inland","Boat","Inland Boat","walleye","Gamefish"
"KE_fish_camp_20220616_creel_8","Inland","Boat","Inland Boat","black_crappie","Panfish"
"KE_fish_camp_20220616_creel_7","Inland","Shore","Inland Shore","black_crappie","Panfish"
"WC_wildcat_20220618_creel_8","Rural","Boat","Rural Boat","bluegill","Panfish"
"WC_wildcat_20220618_creel_8","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"WC_wildcat_20220618_creel_8","Rural","Boat","Rural Boat","rock_bass","Panfish"
"MD_governor_nelson_state_park_20220618_creel_1","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_1","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_2","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_2","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"WC_wildcat_20220618_creel_2","Rural","Boat","Rural Boat","walleye","Gamefish"
"WC_wildcat_20220618_creel_2","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"WC_wildcat_20220618_creel_2","Rural","Boat","Rural Boat","bluegill","Panfish"
"WC_wildcat_20220618_creel_2","Rural","Boat","Rural Boat","black_crappie","Panfish"
"WC_wildcat_20220618_creel_2","Rural","Boat","Rural Boat","rock_bass","Panfish"
"MD_governor_nelson_state_park_20220618_creel_3","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_3","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_4","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_4","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"WC_wildcat_20220618_creel_6","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"WC_wildcat_20220618_creel_6","Rural","Boat","Rural Boat","bluegill","Panfish"
"WC_wildcat_20220618_creel_6","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_6","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_6","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_8","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_8","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_8","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"WC_wildcat_20220618_creel_10","Rural","Shore",NA,"yellow_perch","Panfish"
"WC_wildcat_20220618_creel_10","Rural","Shore",NA,"pumpkinseed","Panfish"
"WC_wildcat_20220618_creel_1","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"WC_wildcat_20220618_creel_3","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"WC_wildcat_20220618_creel_7","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_10","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_10","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_14","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_14","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_14","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_16","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_16","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_16","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_16","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_16","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"MD_governor_nelson_state_park_20220618_creel_18","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_18","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220618_creel_22","Inland","Shore","Inland Shore","bluegill","Panfish"
"UG_upper_gresham_20220619_creel_7","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"UG_upper_gresham_20220619_creel_7","Rural","Boat","Rural Boat","smallmouth_bass","Gamefish"
"UG_upper_gresham_20220619_creel_7","Rural","Boat","Rural Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_7","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220619_creel_7","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"SW_silverwood_county_park_20220619_creel_7","Inland","Boat","Inland Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_7","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"SW_silverwood_county_park_20220619_creel_7","Inland","Boat","Inland Boat","black_crappie","Panfish"
"UG_upper_gresham_20220619_creel_1","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"UG_upper_gresham_20220619_creel_1","Rural","Boat","Rural Boat","bluegill","Panfish"
"UG_upper_gresham_20220619_creel_1","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"UG_upper_gresham_20220619_creel_1","Rural","Boat","Rural Boat","rock_bass","Panfish"
"SW_silverwood_county_park_20220619_creel_8",NA,NA,NA,"bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_8",NA,NA,NA,"black_crappie","Panfish"
"SW_silverwood_county_park_20220619_creel_8",NA,NA,NA,"yellow_perch","Panfish"
"SW_silverwood_county_park_20220619_creel_15","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220619_creel_15","Inland","Boat","Inland Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_15","Inland","Boat","Inland Boat","black_crappie","Panfish"
"SW_silverwood_county_park_20220619_creel_5","Inland","Boat","Inland Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_5","Inland","Boat","Inland Boat","black_crappie","Panfish"
"UG_upper_gresham_20220619_creel_3","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220619_creel_2","Inland","Boat","Inland Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_2","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"SW_silverwood_county_park_20220619_creel_12","Inland","Boat","Inland Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_12","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"SW_silverwood_county_park_20220619_creel_12","Inland","Boat","Inland Boat","black_crappie","Panfish"
"UG_upper_gresham_20220619_creel_2","Rural","Boat","Rural Boat","bluegill","Panfish"
"UG_upper_gresham_20220619_creel_5","Rural","Boat","Rural Boat","panfish","Panfish"
"UG_upper_gresham_20220619_creel_5","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"UG_upper_gresham_20220619_creel_5","Rural","Boat","Rural Boat","black_crappie","Panfish"
"UG_upper_gresham_20220619_creel_6","Rural","Shore",NA,"largemouth_bass","Gamefish"
"UG_upper_gresham_20220619_creel_6","Rural","Shore",NA,"bluegill","Panfish"
"UG_upper_gresham_20220619_creel_6","Rural","Shore",NA,"yellow_perch","Panfish"
"UG_upper_gresham_20220619_creel_6","Rural","Shore",NA,"rock_bass","Panfish"
"SW_silverwood_county_park_20220619_creel_1","Inland","Boat","Inland Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_1","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"SW_silverwood_county_park_20220619_creel_1","Inland","Boat","Inland Boat","black_crappie","Panfish"
"SW_silverwood_county_park_20220619_creel_3","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220619_creel_3","Inland","Boat","Inland Boat","black_crappie","Panfish"
"SW_silverwood_county_park_20220619_creel_4","Inland","Boat","Inland Boat","bluegill","Panfish"
"SW_silverwood_county_park_20220619_creel_4","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"SW_silverwood_county_park_20220619_creel_4","Inland","Boat","Inland Boat","black_crappie","Panfish"
"SW_silverwood_county_park_20220619_creel_10","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220619_creel_6","Inland","Shore","Inland Shore","northern_pike","Gamefish"
"SW_silverwood_county_park_20220619_creel_6","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220619_creel_6","Inland","Shore","Inland Shore","bluegill","Panfish"
"UM_lottes_park_20220622_creel_5","Inland","Boat","Inland Boat","bluegill","Panfish"
"UM_lottes_park_20220622_creel_5","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"UM_lottes_park_20220622_creel_5","Inland","Boat","Inland Boat","black_crappie","Panfish"
"UM_lottes_park_20220622_creel_4","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_warner_park_20220624_creel_2","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"MD_warner_park_20220624_creel_2","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_warner_park_20220624_creel_2","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"MD_warner_park_20220624_creel_2","Inland","Boat","Inland Boat","rock_bass","Panfish"
"MD_warner_park_20220624_creel_3","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_warner_park_20220624_creel_4","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
